1	file	-1	-1	Holidays	1
1	file	-1	-1	Rites of Passage	2
1	file	-1	-1	Groups/Social Customs	3
1	file	-1	-1	New Year's	1.1
1	file	-1	-1	Gifts Left	1.1.1
2	item	8	6	Shaving hair on legs or face will result in                          coarser, thicker hair to grow there	6.7.17	2
2	item	8	6	Scalding water on the head creates baldness.                       	6.7.18	1
2	item	8	6	Eating bread crusts will make hair curly.                       	6.7.19	4
2	item	8	6	Shaving hair makes it grow twice as fast.                       	6.7.20	1
2	item	8	6	Touching Rex's curly hair makes hair curly.                       	6.7.21	1
2	item	8	6	Tonic to make hair grow	6.7.22	1
2	item	8	6	Putting loose hair back on head makes hair                          thick	6.7.23	1
2	item	8	6	Use peanut butter to remove gum from hair.                       	6.7.24	1
2	item	8	6	Pulling out the gray hair will cause two or                          three to grow in its place	6.7.25	3
2	item	8	6	Shaving head makes hair grow back curly.                       	6.7.26	1
2	item	8	6	Chamomile tea makes hair healthy.                       	6.7.27	1
2	item	8	6	Salad dressing gets grease out of hair.                       	6.7.28	1
2	item	8	6	A stiff drink will help hair grow on chest.                       	6.7.30	1
2	item	8	6	Green peas make hair grow on chest.                       	6.7.31	1
2	item	8	6	The Lard Man puts grease on people's heads.                       	6.7.32	1
2	item	8	6	To soften hair after washing, rinse in either                          rain or snow water	6.7.33	1
2	item	8	6	Taking estrogen will cause face to become                          hairy	6.7.34	1
2	item	8	6	Chest hair growth can be induced by daily                          sprinkling a few drops of water on chest	6.7.35	1
2	item	8	6	Use setting lotion made from flax seed to                          curl hair	6.7.36	1
2	item	8	6	Spiders sometimes nest in hair, especially in                          Boufount hairstyle	6.7.37	1
2	item	8	6	Eating burnt toast will make your hair curly	6.7.38	1
2	item	8	6	If you are combing your hair and drop the comb, the rats will come out	6.7.39	1
2	item	8	6	Test curling irons on newspaper to see if you will burn your hair	6.7.40	1
2	item	8	6	If you drink vinegar you'll have hair on your chest (California)	6.7.41	1
2	item	8	6	Drinking coffee puts hair on your chest (Utah)	6.7.42	1
2	item	8	6	Grow out beard during finals week to help you do well on tests	6.7.43	1
2	file	8	8	Knuckles	6.8
2	item	8	8	Popping knuckles makes them bigger.                       	6.8.1	1
2	item	8	8	Popping knuckles causes arthritis.                       	6.8.2	1
2	file	8	9	Nose	6.9
2	item	8	9	Where hiccups come from	6.9.1	1
2	file	8	10	Physical Prowess or Lack Of	6.10
2	item	8	10	Sleeping with someone causes weight loss.                       	6.10.1	1
2	item	8	10	Hops tea helps produce sleep	6.10.2	1
2	file	8	11	Skin	6.11
2	item	8	11	Rub caster oil on skin to eliminate age                          spots	6.11.1	1
2	item	8	11	A bag of uncooked oatmeal placed in bath                          water makes skin smoother	6.11.2	1
2	item	8	11	Mud baths are good for the skin	6.11.3	1
2	item	8	11	00 pm for good                          tan	6.11.4	1
2	item	8	11	Getting a dark tan increases the chances of                          getting skin cancer	6.11.5	1
2	item	8	11	Tanning naked on a tanning bed causes                          sterility	6.11.6	1
2	item	8	11	Use red cabbage to soften skin	6.11.7	1
2	item	8	11	You get tanner on a cloudy hot day than on a                          clear hot day	6.11.8	1
2	item	8	11	Use sweet cream for a face and hand lotion.                       	6.11.9	1
2	file	8	12	Stomach	6.12
2	item	8	12	Patting one's stomach while it is full of                          food causes it to get bigger	6.12.1	1
2	file	8	13	Strength, Health, Energy, Blood Purifiers	6.13
2	item	8	13	Use peppermint tea for health and energy.                       	6.13.1	1
2	item	8	13	Use alfalfa juice to keep healthy.                       	6.13.2	1
2	item	8	13	Use Brigham tea (Mountain Rush) as a tonic.                       	6.13.3	3
2	item	8	13	Cook pennyroyal in the spring for a spring                          tonic	6.13.4	1
2	item	8	13	Spring tonic made from sulfur and molasses.                       	6.13.5	9
2	item	8	13	Dandelion used as spring tonic	6.13.6	2
2	item	8	13	Wormwood tea as spring tonic	6.13.7	1
2	item	8	13	To keep from getting sick, never pretend to                          be sick and drink lots of water	6.13.8	1
2	item	8	13	Yellow dock can be used as blood medicine.                       	6.13.9	1
2	item	8	13	Carrot juice is used as blood medicine.                       	6.13.10	2
2	item	8	13	Sarsaparilla, gentian root, sassafras, and                          licorice can be used as a blood purifier	6.13.11	2
2	item	8	13	Use rhubarb for general health and good eyes.                       	6.13.12	1
2	item	8	13	Use turpentine and molasses as a spring                          tonic	6.13.13	1
2	item	8	13	To avoid poor health, never place your shoes                          at the head of the bed	6.13.14	1
2	item	8	13	Beet juice thickens blood after a hard                          winter	6.13.15	1
2	item	8	13	To avoid disease, wear garlic around the                          neck	6.13.16	1
2	item	8	13	Wear asafetida around neck to ward off                          sickness	6.13.17	3
2	item	8	13	Buddhist bracelet wards off sickness.                       	6.13.18	1
2	item	8	13	Malt vinegar as health tonic	6.13.19	1
2	item	8	13	Tie an untanned string of buckskin or red                          flannel around child's neck to avoid croup	6.13.20	2
2	item	8	13	Epsom salts and cream of tartar as blood                          thinner	6.13.21	1
2	item	8	13	Use cayenne pepper for energy and to avoid                          sickness	6.13.22	1
2	item	8	13	Yarrow as blood purifier	6.13.23	1
2	item	8	13	Flea bag insurance	6.13.24	1
2	item	8	13	Sassafras tea and bloodletting as a spring                          purifier	6.13.25	1
2	item	8	13	Sage or hop tea as a spring tonic.                       	6.13.26	6
2	item	8	13	Sulfur and cream of tartar for a spring                          tonic	6.13.27	2
2	item	8	13	Use willow bark tea for a spring tonic.                       	6.13.28	2
2	item	8	13	Eat rhubarb, mustard, and vinegar for a                          spring tonic	6.13.29	1
2	item	8	13	For energy, rub olive oil well into skin and                          clean off with rubbing alcohol	6.13.30	1
2	item	8	13	For health and old age, eat an onion a day.                       	6.13.31	1
2	item	8	13	An apple a day keeps the doctor away.                       	6.13.32	1
2	item	8	13	Eating seal's liver has certain benefits.                        	6.13.33	1
2	item	8	13	Recipe for "Pick-Me-Up".                        	6.13.34	1
2	item	8	13	Eat mixed sulphur and molasses for blood regeneration.                        	6.13.35	1
2	item	8	13	In the spring, go outside, cut your finger to thin out the blood.                        	6.13.36	1
2	file	8	14	Teeth, Oral Hygiene	6.14
2	item	8	14	When child is cutting teeth, put an egg in a                          jar in the house; gases from egg assure straight teeth	6.14.1	1
2	item	8	14	Belief that false teeth need to be cleaned                          once a month to remove hair that has grown on them	6.14.2	1
2	item	8	14	Recipe for toothpaste and advice about                          brushing	6.14.3	1
2	item	8	14	Apples are useful for oral hygiene in lieu of                          a toothbrush	6.14.4	1
2	item	8	14	Bad breath is caused by wearing too much                          deodorant	6.14.5	1
2	item	8	14	Eating parsley causes good breath.                       	6.14.6	1
2	item	8	14	Good, straight, white teeth make a person                          attractive	6.14.7	1
2	file	8	15	Soap, Cleanliness, Physical Hygiene	6.15
2	item	8	15	Girlhood belief that one could catch cooties                          from touching boys	6.15.1	1
2	item	8	15	Indian soap	6.15.2	1
2	file	8	16	Stature or Posture	6.16
2	file	8	17	Hands	6.17
2	item	8	17	Use cream as a hand lotion	6.17.1	1
2	item	8	17	Recipe for hand lotion	6.17.2	2
2	item	8	17	Wear gloves at all times to protect hands.                       	6.17.3	1
2	file	8	18	Feet	6.18
2	file	8	19	Gender	6.19
2	item	8	19	Men snore because.	6.19.1	1
2	item	8	19	Women can safely leave off bra if she places                          a pencil under the breast and it doesn't stay. If it stays, a bra is                          necessary	6.19.2	1
2	item	8	19	Various ways to tell men from women	6.19.3	4
2	item	8	19	Social taboo of guys crossing their legs	6.19.4	1
2	file	8	20	Miscellaneous	6.0
2	item	8	20	Silicone from breast implants wanders around                          the body and causes problems with body functions	6.0.1	1
2	item	8	20	f you're ever splashed by someone else's puddle jumping you will have                           pain in that spot in the next week	6.0.2	1
2	item	8	20	Use "Medicine Man" saying to help heal the body	6.0.3	1
2	item	8	20	Muscle Testing	6.0.4	1
2	file	8	21	Charms, Aphrodisiacs	7.1
2	item	8	21	Green olives, sesame seeds, and bananas are                          aphrodisiacs	7.1.1	1
2	item	8	21	Wearing red inflames the person one is                       with	7.1.2	1
2	item	8	21	Eating green M&amp;Ms makes one                       horny	7.1.3	3
2	item	8	21	A woman can charm a man by cooking an egg                          that has been in contact with her naked body and feeding it to                       him	7.1.4	1
2	item	8	21	Female students sleeping in a certain dorm                          bed at BYU all marry--the bed is considered a charm	7.1.5	1
2	item	8	21	Ground elk horns as aphrodisiac	7.1.6	1
2	item	8	21	Candle burning ritual to make true love                          contact you	7.1.7	1
2	item	8	21	Chuck potatoes to make someone fall in love                          with you	7.1.8	1
2	item	8	21	Rub statue of Juliet's right breast for                          blessings of love	7.1.9	1
2	item	8	21	Say money 3 times before falling star falls                          and woman will marry a rich man	7.1.10	1
2	item	8	21	Pluck lover's hair and tie in a knot to                          never lose lover's heart	7.1.11	1
2	item	8	21	Eat eggs, oysters, "Rocky Mountain Oysters"                          (testicles from male calves) for aphrodisiacs	7.1.12	1
2	item	8	21	To make a man love you, somehow get his hat and put two needles crossed                           inside where he won't find them.  	7.1.13	1
2	item	8	21	Eating a green M and M is supposed to put the guy in a more amorous                           mood toward the girl	7.1.14	1
2	item	8	21	Tie straw wrapper in a knot, then pull both ends, if knot comes undone                           then lover is thinking about you, if not then they aren't	7.1.15	3
2	item	8	21	Kiss statue/memorial of journalist to have luck in your love life.  	7.1.16	1
2	item	8	21	Put a sprig of southernwood into each shoe for love charm.  	7.1.17	1
2	item	8	21	Wear lucky nail polish to help you have a good time on a date you are                           nervous about.  	7.1.18	1
2	item	8	21	Wear lucky shirt when asking someone on a date.  	7.1.19	1
2	item	8	21	Wearing ankle bracelets is a sign of availability to go steady	7.1.20	1
2	file	8	22	Dating	7.2
2	item	8	22	When running a yellow street light, scratch                          the head liner of the car to get a date	7.2.1	2
2	item	8	22	"Stamp" 3 one-eyed cars in one night to get a                          date	7.2.2	1
2	item	8	22	Tap a man three times on the tender spot of                          the back of the elbow and he will ask you out	7.2.3	1
2	item	8	22	Don't wear red on a date because it inflames;                          don't wear patent leather shoes because they reflect	7.2.4	1
2	item	8	22	Where the cobwebs grow, the beaux don't go	7.2.5	1
2	item	8	22	Mythical pistachio tree	7.2.6	1
2	item	8	22	First date beilefs	7.2.7	3
2	item	8	22	Romantic interest	7.2.8	4
2	item	8	22	Turn offs	7.2.9	2
2	file	8	23-25	Portents of Love, Marriage, or Future Spouse	7.3
2	file	8	23	Plant Signs	7.3.1
2	item	8	23	A man who enters a door over which hangs a                             pea-pod containing nine peas will marry the maid who found the pod.                          	7.3.1.1	1
